,path,approach,replication_group,source,target,dataset,backbone,adaption_mode,test/target/score/dataloader_idx_1,test/source/score/dataloader_idx_0,test/source/rmse/dataloader_idx_0,test/target/rmse/dataloader_idx_1,validation,epoch_time
1701,rul-adapt/benchmark/vu33mtm2,MmdApproach,0a228fda-9783-4dbe-a273-a1270aa0989e,3,2,cmapss,cnn,inductive,58793.08984375,3744.83642578125,22.799074172973633,43.776885986328125,43.49477767944336,2.213932693004608
1702,rul-adapt/benchmark/awawfxpg,MmdApproach,cbccc645-db7a-4d1f-aa25-123c893b80a8,2,3,cmapss,cnn,inductive,43797.1484375,2259.778076171875,19.10683250427246,48.89398193359375,45.831687927246094,4.189634198727815
1703,rul-adapt/benchmark/afw9fx9q,MmdApproach,0a228fda-9783-4dbe-a273-a1270aa0989e,3,2,cmapss,cnn,inductive,1022433.375,5476.146484375,23.728439331054688,50.01918411254883,47.19957733154297,2.185914862155914
1704,rul-adapt/benchmark/f6p9cgle,MmdApproach,e897011c-2cd5-47ec-9735-51ef618f10c3,2,1,cmapss,cnn,inductive,8612.154296875,1193.09375,16.170034408569336,34.262142181396484,35.809505462646484,4.146049095236736
1705,rul-adapt/benchmark/10d10r6w,MmdApproach,fc24068e-41ac-4114-ab02-ba2bb4031533,2,4,cmapss,lstm,transductive,14913.505859375,2293.885498046875,17.422412872314453,34.02449417114258,33.038909912109375,5.872103236756235
1706,rul-adapt/benchmark/v0ce9syw,MmdApproach,b426b08a-95a4-4529-9f09-10b01bb319ed,3,1,cmapss,cnn,inductive,1667.1268310546875,1070.597900390625,17.05116081237793,24.001062393188477,25.954086303710938,2.051365954535348
1707,rul-adapt/benchmark/3gmgpxns,MmdApproach,b426b08a-95a4-4529-9f09-10b01bb319ed,3,1,cmapss,cnn,inductive,1372.3294677734375,387.6872863769531,13.711380004882812,21.790058135986328,21.84706687927246,2.0345571774702806
1708,rul-adapt/benchmark/5bfgs1op,MmdApproach,b426b08a-95a4-4529-9f09-10b01bb319ed,3,1,cmapss,cnn,inductive,1147.484619140625,1016.6465454101562,16.69796371459961,22.118457794189453,24.908037185668945,2.0446064358665827
1709,rul-adapt/benchmark/sz1nhzh5,MmdApproach,fc24068e-41ac-4114-ab02-ba2bb4031533,2,4,cmapss,lstm,transductive,12012.9052734375,7306.66943359375,22.671201705932617,32.95854949951172,32.94681930541992,5.8707053343455
1710,rul-adapt/benchmark/dpeijiaj,MmdApproach,581c78eb-f5f7-4bd7-8995-caae4415f289,2,4,cmapss,cnn,inductive,19497.783203125,1642.445556640625,16.654586791992188,36.32066345214844,36.517578125,4.343672908720423
1711,rul-adapt/benchmark/u47ms754,MmdApproach,b426b08a-95a4-4529-9f09-10b01bb319ed,3,1,cmapss,cnn,inductive,1810.356689453125,1179.9189453125,18.035158157348633,21.9265079498291,22.196767807006836,2.0014025824410573
1712,rul-adapt/benchmark/4x4nacmz,MmdApproach,1cb347f0-0e43-4562-b67c-7511b00901fa,4,2,cmapss,cnn,inductive,10449.7255859375,19269.265625,20.709753036499023,21.01750373840332,21.527400970458984,4.976548640414922
1713,rul-adapt/benchmark/dqx8h03y,MmdApproach,b426b08a-95a4-4529-9f09-10b01bb319ed,3,1,cmapss,cnn,inductive,1390.57470703125,1843.35693359375,18.409975051879883,23.20040702819824,25.382953643798828,2.0158237389155795
